All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Brendan McCurry RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Lane RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Deivi Garcia SP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Waldron RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Rosario RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joe Cavallaro RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jhoan Duran SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Pedro Rodriguez P  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"J.B. Bukauskas SP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joan Martinez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"David Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Clark SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Koch RP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Jackson RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Evan Mitchell RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Ponce SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jhonathan Diaz SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tony Santillan SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Roberts SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Horstman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Johnson SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Lawrence RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Stephen Kohlscheen RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Eric Pardinho SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Keller RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Durbin Feltman RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carter Stewart SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin McCanna RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"John Omahen P  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Gonzalez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Derek Self RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jacob Lemoine RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Vargas SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Muller SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hunter Greene SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joe Ryan SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zack Brown SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Phillippe Aumont SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Burgos P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Diaz SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Max Herrmann RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jasseel De La Cruz SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Beck Wheeler RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Milbrath RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ricardo Sanchez SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hector Lujan RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alexander Hermeling P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brad Kuntz RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Rodriguez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Alexander RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Garrett Cleavinger RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Anthony McIver RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Ramirez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Roansy Contreras SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brennan Malone RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Hentges SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Riley Ferrell RP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Mason RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Steven Klimek RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Damon Jones SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Keith Couch P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jonathon Crawford SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yoel Espinal RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matthew Gorst RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Bowden RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Lewis RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Elian Leyva RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kaleb Fontenot RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Thomas Burrows RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Oyervidez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Scott Blewett SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Angel Ventura RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Anderson SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Stewart SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Istler RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wyatt Short RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gerardo Carrillo SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Garrett Whitlock SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Cosart RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Barret Loux SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joan Baez RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jason Urquidez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zack Bird SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Pries SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Ball RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Kubitza P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Reeves RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luke Barker RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adam Hofacket RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mike Kaelin RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"William Ouellette RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shane Broyles RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cameron Bishop SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blayne Enlow SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Davis RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Elian Rodriguez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Garrett Fulenchek SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Bailey RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Grendell RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Satterwhite SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Sauer SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Fernando Rodriguez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yefri Del Rosario SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Omar Bencomo RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tucker Healy RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Beau Burrows SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Donatella SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Darin Gorski SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Foster Griffin SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryne Slack RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Gil SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Kohn RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Wood SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adam Lau RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Garrett Williams SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ian Clarkin SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Regnault RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Aaron West RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Lenik RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Muckenhirn RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Stetson Allie RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Isaac RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"David Gerber RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Fernando Perez RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Clifton SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Anyelo Gomez RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeffry Antigua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Lugo RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Conner Greene SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Pasquale RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brock Dykxhoorn RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bobby Bundy SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Morris RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adam Lopez P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dario Beltre RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Phil Pfeifer RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shane McClanahan SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tommy Eveld RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chase Johnson-Mullins RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"John Lujan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Carter RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Maese SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Forrest Whitley SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ismael Guillon SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Haynes SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jon Perrin SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Terance Marin P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Brady RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Waddell SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin De Fratus RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Mateo SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Warner SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Williams Perez SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Thomas Szapucki SP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Williams SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Nuding SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mike Franco RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Williams Ramirez RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Lupe Chavez SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Eric Karch RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Johnson RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Manny Barreda RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Morales RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Stephens SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gerson Moreno RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Darren McCaughan RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Braulio Lara SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adrian De Horta RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Rijo SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"R.C. Orlan RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yoanys Quiala RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chad Donato SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jairo Beras RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Solter RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Gonzalez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Lucas Long RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Willy Ortiz SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Peacock RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler DeLoach SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ivan Maldonado RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Paco Rodriguez RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jairo Solis SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cole Johnson RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Mader SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Riley Thompson SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Keegan Yuhl RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jesus Pirela P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Emilio Vargas SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dace Kime SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brad Wilson RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Lamb RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Thurman SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Matuella RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wil Browning RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Patino SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gerson Garabito SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Edgar Osuna SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matthew Liberatore SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Lovvorn SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Elijah Morgan SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Winkelman RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Balog SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Brinley P  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Johan Yan RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Case RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alvaro Seijas SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Runion RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jared Miller RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ramon Benjamin SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rob Wort RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Todd Van Steensel RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Josh Graham RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Walker Weickel RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Walter RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dakota Mekkes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Young SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alec Kenilvort RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trey Ball SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Sedlock SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Evans SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Julian Fernandez RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ljay Newsome SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Johan Belisario RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luke Leftwich RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alberto Baldonado RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Buddy Borden RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bo Takahashi SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tahnaj Thomas SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Alvarez RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Paniagua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trey Supak SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adonis Uceta RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dean Kremer SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rob Kaminsky RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matthew Hardy RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wendolyn Bautista RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Rowen RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Danny Dopico RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Evan Rutckyj RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Medina SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyson Perez P  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Josh Pennington SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Martinez SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jackson McClelland RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Confesor Lara RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blake Perry RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Aneurys Zabala RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ian Oxnevad SP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Guerrero SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zac Houston RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Curtis Taylor RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Comer RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bud Jeter RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Boyle RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yender Caramo RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mike Augliera RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Edward Cabrera SP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Oviedo SP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Danny Rosenbaum SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brett Adcock SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jimmy Lambert SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Anderson Espinoza SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeremy Beasley SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daulton Jefferies SP  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dedgar Jimenez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Carlson SP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake McCasland RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Geno Encina RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shane Baz SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Nunez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
